年度,月,日,指導員/啓発員,データ種別,値区分,値,ObjectId
2022,7,18,分煙対策指導員,指導対象,路上喫煙,136,1857
2022,7,18,分煙対策指導員,指導対象,路上喫煙過料,38,1858
2022,7,19,分煙対策指導員,指導対象,路上喫煙,98,1859
2022,7,19,分煙対策指導員,指導対象,路上喫煙過料,24,1860
2022,7,20,分煙対策指導員,指導対象,路上喫煙,180,1861
2022,7,20,分煙対策指導員,指導対象,路上喫煙過料,7,1862
2022,7,21,分煙対策指導員,指導対象,路上喫煙,143,1863
2022,7,21,分煙対策指導員,指導対象,路上喫煙過料,31,1864
2022,7,22,分煙対策指導員,指導対象,路上喫煙,95,1865
2022,7,22,分煙対策指導員,指導対象,路上喫煙過料,25,1866
2022,7,23,分煙対策指導員,指導対象,路上喫煙,134,1867
2022,7,23,分煙対策指導員,指導対象,路上喫煙過料,8,1868
2022,7,24,分煙対策指導員,指導対象,路上喫煙,113,1869
2022,7,24,分煙対策指導員,指導対象,路上喫煙過料,17,1870
2022,7,25,分煙対策指導員,指導対象,路上喫煙,121,1871
2022,7,25,分煙対策指導員,指導対象,路上喫煙過料,28,1872
2022,7,26,分煙対策指導員,指導対象,路上喫煙,97,1873
2022,7,26,分煙対策指導員,指導対象,路上喫煙過料,8,1874
2022,7,27,分煙対策指導員,指導対象,路上喫煙,124,1875
2022,7,27,分煙対策指導員,指導対象,路上喫煙過料,11,1876
2022,7,28,分煙対策指導員,指導対象,路上喫煙,171,1877
2022,7,28,分煙対策指導員,指導対象,路上喫煙過料,14,1878
2022,7,29,分煙対策指導員,指導対象,路上喫煙,32,1879
2022,7,29,分煙対策指導員,指導対象,路上喫煙過料,29,1880
2022,7,30,分煙対策指導員,指導対象,路上喫煙,87,1881
2022,7,30,分煙対策指導員,指導対象,路上喫煙過料,21,1882
2022,7,31,分煙対策指導員,指導対象,路上喫煙,129,1883
2022,7,31,分煙対策指導員,指導対象,路上喫煙過料,8,1884
2022,8,1,分煙対策指導員,指導対象,路上喫煙,132,1885
2022,8,1,分煙対策指導員,指導対象,路上喫煙過料,29,1886
2022,8,2,分煙対策指導員,指導対象,路上喫煙,161,1887
2022,8,2,分煙対策指導員,指導対象,路上喫煙過料,30,1888
2022,8,3,分煙対策指導員,指導対象,路上喫煙,81,1889
2022,8,3,分煙対策指導員,指導対象,路上喫煙過料,39,1890
2022,8,4,分煙対策指導員,指導対象,路上喫煙,148,1891
2022,8,4,分煙対策指導員,指導対象,路上喫煙過料,28,1892
2022,8,5,分煙対策指導員,指導対象,路上喫煙,122,1893
2022,8,5,分煙対策指導員,指導対象,路上喫煙過料,37,1894
2022,8,6,分煙対策指導員,指導対象,路上喫煙,242,1895
2022,8,6,分煙対策指導員,指導対象,路上喫煙過料,24,1896
2022,8,7,分煙対策指導員,指導対象,路上喫煙,133,1897
2022,8,7,分煙対策指導員,指導対象,路上喫煙過料,26,1898
2022,8,8,分煙対策指導員,指導対象,路上喫煙,200,1899
2022,8,8,分煙対策指導員,指導対象,路上喫煙過料,16,1900
2022,4,6,分煙対策指導員,指導対象,路上喫煙,124,1901
2022,4,6,分煙対策指導員,指導対象,路上喫煙過料,25,1902
2022,4,7,分煙対策指導員,指導対象,路上喫煙,119,1903
2022,4,7,分煙対策指導員,指導対象,路上喫煙過料,22,1904
2022,4,8,分煙対策指導員,指導対象,路上喫煙,150,1905
2022,4,8,分煙対策指導員,指導対象,路上喫煙過料,26,1906
2022,4,9,分煙対策指導員,指導対象,路上喫煙,165,1907
2022,4,9,分煙対策指導員,指導対象,路上喫煙過料,42,1908
2022,4,10,分煙対策指導員,指導対象,路上喫煙,0,1909
2022,4,10,分煙対策指導員,指導対象,路上喫煙過料,0,1910
2022,4,11,分煙対策指導員,指導対象,路上喫煙,216,1911
2022,4,11,分煙対策指導員,指導対象,路上喫煙過料,52,1912
2022,4,12,分煙対策指導員,指導対象,路上喫煙,144,1913
2022,4,12,分煙対策指導員,指導対象,路上喫煙過料,39,1914
2022,4,13,分煙対策指導員,指導対象,路上喫煙,106,1915
2022,4,13,分煙対策指導員,指導対象,路上喫煙過料,18,1916
2022,4,14,分煙対策指導員,指導対象,路上喫煙,101,1917
2022,4,14,分煙対策指導員,指導対象,路上喫煙過料,15,1918
2022,4,15,分煙対策指導員,指導対象,路上喫煙,73,1919
2022,4,15,分煙対策指導員,指導対象,路上喫煙過料,11,1920
2022,4,16,分煙対策指導員,指導対象,路上喫煙,133,1921
2022,4,16,分煙対策指導員,指導対象,路上喫煙過料,29,1922
2022,4,17,分煙対策指導員,指導対象,路上喫煙,173,1923
2022,4,17,分煙対策指導員,指導対象,路上喫煙過料,35,1924
2022,4,18,分煙対策指導員,指導対象,路上喫煙,81,1925
2022,4,18,分煙対策指導員,指導対象,路上喫煙過料,13,1926
2022,4,19,分煙対策指導員,指導対象,路上喫煙,112,1927
2022,4,19,分煙対策指導員,指導対象,路上喫煙過料,31,1928
2022,4,20,分煙対策指導員,指導対象,路上喫煙,158,1929
2022,4,20,分煙対策指導員,指導対象,路上喫煙過料,25,1930
2022,4,21,分煙対策指導員,指導対象,路上喫煙,122,1931
2022,4,21,分煙対策指導員,指導対象,路上喫煙過料,19,1932
2022,4,22,分煙対策指導員,指導対象,路上喫煙,140,1933
2022,4,22,分煙対策指導員,指導対象,路上喫煙過料,21,1934
2022,4,23,分煙対策指導員,指導対象,路上喫煙,199,1935
2022,4,23,分煙対策指導員,指導対象,路上喫煙過料,42,1936
2022,4,24,分煙対策指導員,指導対象,路上喫煙,128,1937
2022,4,24,分煙対策指導員,指導対象,路上喫煙過料,21,1938
2022,4,25,分煙対策指導員,指導対象,路上喫煙,149,1939
2022,4,25,分煙対策指導員,指導対象,路上喫煙過料,29,1940
2022,4,26,分煙対策指導員,指導対象,路上喫煙,99,1941
2022,4,26,分煙対策指導員,指導対象,路上喫煙過料,18,1942
2022,4,27,分煙対策指導員,指導対象,路上喫煙,137,1943
2022,4,27,分煙対策指導員,指導対象,路上喫煙過料,30,1944
2022,4,28,分煙対策指導員,指導対象,路上喫煙,168,1945
2022,4,28,分煙対策指導員,指導対象,路上喫煙過料,36,1946
2022,4,29,分煙対策指導員,指導対象,路上喫煙,49,1947
2022,4,29,分煙対策指導員,指導対象,路上喫煙過料,5,1948
2022,4,30,分煙対策指導員,指導対象,路上喫煙,173,1949
2022,4,30,分煙対策指導員,指導対象,路上喫煙過料,30,1950
2022,9,3,分煙対策指導員,指導対象,路上喫煙,149,1951
2022,9,3,分煙対策指導員,指導対象,路上喫煙過料,35,1952
2022,9,4,分煙対策指導員,指導対象,路上喫煙,0,1953
2022,9,4,分煙対策指導員,指導対象,路上喫煙過料,0,1954
2022,9,5,分煙対策指導員,指導対象,路上喫煙,182,1955
2022,9,5,分煙対策指導員,指導対象,路上喫煙過料,30,1956
2022,9,6,分煙対策指導員,指導対象,路上喫煙,217,1957
2022,9,6,分煙対策指導員,指導対象,路上喫煙過料,23,1958
2022,9,7,分煙対策指導員,指導対象,路上喫煙,0,1959
2022,9,7,分煙対策指導員,指導対象,路上喫煙過料,0,1960
2022,9,8,分煙対策指導員,指導対象,路上喫煙,150,1961
2022,9,8,分煙対策指導員,指導対象,路上喫煙過料,28,1962
2022,9,9,分煙対策指導員,指導対象,路上喫煙,202,1963
2022,9,9,分煙対策指導員,指導対象,路上喫煙過料,47,1964
2022,9,10,分煙対策指導員,指導対象,路上喫煙,187,1965
2022,9,10,分煙対策指導員,指導対象,路上喫煙過料,29,1966
2022,9,11,分煙対策指導員,指導対象,路上喫煙,0,1967
2022,9,11,分煙対策指導員,指導対象,路上喫煙過料,0,1968
2022,9,12,分煙対策指導員,指導対象,路上喫煙,169,1969
2022,9,12,分煙対策指導員,指導対象,路上喫煙過料,29,1970
2022,9,13,分煙対策指導員,指導対象,路上喫煙,184,1971
2022,9,13,分煙対策指導員,指導対象,路上喫煙過料,19,1972
2022,9,14,分煙対策指導員,指導対象,路上喫煙,0,1973
2022,9,14,分煙対策指導員,指導対象,路上喫煙過料,0,1974
2022,9,15,分煙対策指導員,指導対象,路上喫煙,159,1975
2022,9,15,分煙対策指導員,指導対象,路上喫煙過料,19,1976
2022,9,16,分煙対策指導員,指導対象,路上喫煙,213,1977
2022,9,16,分煙対策指導員,指導対象,路上喫煙過料,31,1978
2022,9,17,分煙対策指導員,指導対象,路上喫煙,141,1979
2022,9,17,分煙対策指導員,指導対象,路上喫煙過料,26,1980
2022,9,18,分煙対策指導員,指導対象,路上喫煙,0,1981
2022,9,18,分煙対策指導員,指導対象,路上喫煙過料,0,1982
2022,9,19,分煙対策指導員,指導対象,路上喫煙,169,1983
2022,9,19,分煙対策指導員,指導対象,路上喫煙過料,25,1984
2022,9,20,分煙対策指導員,指導対象,路上喫煙,139,1985
2022,9,20,分煙対策指導員,指導対象,路上喫煙過料,17,1986
2022,9,21,分煙対策指導員,指導対象,路上喫煙,0,1987
2022,9,21,分煙対策指導員,指導対象,路上喫煙過料,0,1988
2022,9,22,分煙対策指導員,指導対象,路上喫煙,146,1989
2022,9,22,分煙対策指導員,指導対象,路上喫煙過料,26,1990
2022,9,23,分煙対策指導員,指導対象,路上喫煙,209,1991
2022,9,23,分煙対策指導員,指導対象,路上喫煙過料,40,1992
2022,9,24,分煙対策指導員,指導対象,路上喫煙,164,1993
2022,9,24,分煙対策指導員,指導対象,路上喫煙過料,13,1994
2022,9,25,分煙対策指導員,指導対象,路上喫煙,0,1995
2022,9,25,分煙対策指導員,指導対象,路上喫煙過料,0,1996
2022,9,26,分煙対策指導員,指導対象,路上喫煙,124,1997
2022,9,26,分煙対策指導員,指導対象,路上喫煙過料,26,1998
2022,9,27,分煙対策指導員,指導対象,路上喫煙,196,1999
2022,9,27,分煙対策指導員,指導対象,路上喫煙過料,29,2000
2023,7,20,分煙対策指導員,指導対象,路上喫煙,172,2001
2023,7,21,分煙対策指導員,指導対象,路上喫煙,132,2002
2023,7,22,分煙対策指導員,指導対象,路上喫煙,185,2003
2023,7,23,分煙対策指導員,指導対象,路上喫煙,175,2004
2023,7,24,分煙対策指導員,指導対象,路上喫煙,174,2005
2023,7,25,分煙対策指導員,指導対象,路上喫煙,192,2006
2023,7,26,分煙対策指導員,指導対象,路上喫煙,122,2007
2023,7,27,分煙対策指導員,指導対象,路上喫煙,127,2008
2023,7,28,分煙対策指導員,指導対象,路上喫煙,171,2009
2023,7,29,分煙対策指導員,指導対象,路上喫煙,172,2010
2023,7,30,分煙対策指導員,指導対象,路上喫煙,174,2011
2023,7,31,分煙対策指導員,指導対象,路上喫煙,151,2012
2023,8,1,分煙対策指導員,指導対象,路上喫煙,162,2013
2023,8,2,分煙対策指導員,指導対象,路上喫煙,161,2014
2023,8,3,分煙対策指導員,指導対象,路上喫煙,115,2015
2023,8,4,分煙対策指導員,指導対象,路上喫煙,187,2016
2023,8,5,分煙対策指導員,指導対象,路上喫煙,173,2017
2023,8,6,分煙対策指導員,指導対象,路上喫煙,181,2018
2023,8,7,分煙対策指導員,指導対象,路上喫煙,130,2019
2023,8,8,分煙対策指導員,指導対象,路上喫煙,218,2020
2023,8,9,分煙対策指導員,指導対象,路上喫煙,211,2021
2023,8,10,分煙対策指導員,指導対象,路上喫煙,114,2022
2023,8,11,分煙対策指導員,指導対象,路上喫煙,182,2023
2023,8,12,分煙対策指導員,指導対象,路上喫煙,170,2024
2023,8,13,分煙対策指導員,指導対象,路上喫煙,0,2025
2023,8,14,分煙対策指導員,指導対象,路上喫煙,142,2026
2023,8,15,分煙対策指導員,指導対象,路上喫煙,167,2027
2023,8,16,分煙対策指導員,指導対象,路上喫煙,77,2028
2023,8,17,分煙対策指導員,指導対象,路上喫煙,139,2029
2023,8,18,分煙対策指導員,指導対象,路上喫煙,125,2030
2023,8,19,分煙対策指導員,指導対象,路上喫煙,187,2031
2023,8,20,分煙対策指導員,指導対象,路上喫煙,99,2032
2023,8,21,分煙対策指導員,指導対象,路上喫煙,183,2033
2023,8,22,分煙対策指導員,指導対象,路上喫煙,139,2034
2023,8,23,分煙対策指導員,指導対象,路上喫煙,129,2035
2023,8,24,分煙対策指導員,指導対象,路上喫煙,163,2036
2023,8,25,分煙対策指導員,指導対象,路上喫煙,107,2037
2023,8,26,分煙対策指導員,指導対象,路上喫煙,131,2038
2023,8,27,分煙対策指導員,指導対象,路上喫煙,221,2039
2022,12,12,分煙対策指導員,指導対象,路上喫煙,200,2040
2023,4,11,分煙対策指導員,指導対象,路上喫煙,164,2041
2023,8,28,分煙対策指導員,指導対象,路上喫煙,99,2042
2023,8,29,分煙対策指導員,指導対象,路上喫煙,92,2043
2023,8,30,分煙対策指導員,指導対象,路上喫煙,203,2044
2023,8,31,分煙対策指導員,指導対象,路上喫煙,173,2045
2023,9,1,分煙対策指導員,指導対象,路上喫煙,118,2046
2023,9,2,分煙対策指導員,指導対象,路上喫煙,122,2047
2023,9,3,分煙対策指導員,指導対象,路上喫煙,153,2048
2023,9,4,分煙対策指導員,指導対象,路上喫煙,154,2049
2023,9,5,分煙対策指導員,指導対象,路上喫煙,138,2050
2023,9,6,分煙対策指導員,指導対象,路上喫煙,194,2051
2023,9,7,分煙対策指導員,指導対象,路上喫煙,120,2052
2022,9,28,分煙対策指導員,指導対象,路上喫煙,0,2053
2023,5,31,分煙対策指導員,指導対象,路上喫煙,209,2054
2022,11,17,分煙対策指導員,指導対象,路上喫煙,152,2055
2022,10,23,分煙対策指導員,指導対象,路上喫煙,218,2056
2023,4,12,分煙対策指導員,指導対象,路上喫煙,189,2057
2022,9,28,分煙対策指導員,指導対象,路上喫煙過料,0,2058
2023,6,1,分煙対策指導員,指導対象,路上喫煙,154,2059
2022,10,23,分煙対策指導員,指導対象,路上喫煙過料,17,2060
2022,11,17,分煙対策指導員,指導対象,路上喫煙過料,18,2061
2022,12,12,分煙対策指導員,指導対象,路上喫煙過料,35,2062
2023,4,13,分煙対策指導員,指導対象,路上喫煙,175,2063
2022,9,29,分煙対策指導員,指導対象,路上喫煙,179,2064
2023,6,2,分煙対策指導員,指導対象,路上喫煙,112,2065
2022,10,24,分煙対策指導員,指導対象,路上喫煙,159,2066
2022,11,18,分煙対策指導員,指導対象,路上喫煙,212,2067
2022,12,13,分煙対策指導員,指導対象,路上喫煙,171,2068
2023,4,14,分煙対策指導員,指導対象,路上喫煙,241,2069
2022,9,29,分煙対策指導員,指導対象,路上喫煙過料,16,2070
2023,6,3,分煙対策指導員,指導対象,路上喫煙,232,2071
2022,10,24,分煙対策指導員,指導対象,路上喫煙過料,20,2072
2022,11,18,分煙対策指導員,指導対象,路上喫煙過料,38,2073
2022,12,13,分煙対策指導員,指導対象,路上喫煙過料,20,2074
2023,4,15,分煙対策指導員,指導対象,路上喫煙,153,2075
2022,9,30,分煙対策指導員,指導対象,路上喫煙,154,2076
2023,6,4,分煙対策指導員,指導対象,路上喫煙,223,2077
2022,10,25,分煙対策指導員,指導対象,路上喫煙,231,2078
2022,11,19,分煙対策指導員,指導対象,路上喫煙,205,2079
2022,12,14,分煙対策指導員,指導対象,路上喫煙,135,2080
2023,4,16,分煙対策指導員,指導対象,路上喫煙,154,2081
2022,9,30,分煙対策指導員,指導対象,路上喫煙過料,20,2082
2023,6,5,分煙対策指導員,指導対象,路上喫煙,170,2083
2022,10,25,分煙対策指導員,指導対象,路上喫煙過料,22,2084
2022,11,19,分煙対策指導員,指導対象,路上喫煙過料,26,2085
2022,12,14,分煙対策指導員,指導対象,路上喫煙過料,19,2086
2023,4,17,分煙対策指導員,指導対象,路上喫煙,213,2087
2022,10,1,分煙対策指導員,指導対象,路上喫煙,125,2088
2023,6,6,分煙対策指導員,指導対象,路上喫煙,176,2089
2022,10,26,分煙対策指導員,指導対象,路上喫煙,181,2090
